,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Trailing_pe
914,914,NEE,Utilities,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/nextera-energy-inc-nee-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/NEE/2021/Q3/,94.74966
915,915,BKR,Energy,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/baker-hughes-co-bkr-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BKR/2021/Q3/,100.25862
916,916,VZ,Communication Services,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/verizon-communications-inc-vz-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/VZ/2021/Q3/,9.228383
917,917,BIIB,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/biogen-inc-biib-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BIIB/2021/Q3/,19.401978
918,918,NDAQ,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/nasdaq-inc-ndaq-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NDAQ/2021/Q3/,21.260187
919,919,NFLX,Communication Services,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/netflix-nflx-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NFLX/2021/Q3/,16.77847
920,920,ISRG,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/intuitive-surgical-isrg-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ISRG/2021/Q3/,47.130226
921,921,OMC,Communication Services,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/omnicom-group-inc-omc-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/OMC/2021/Q3/,11.976635
922,922,DOV,Industrials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/dover-corporation-dov-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/DOV/2021/Q3/,20.527817
923,923,TRV,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/the-travelers-companies-inc-trv-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/TRV/2021/Q3/,12.226035
924,924,FITB,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/fifth-third-bancorp-fitb-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/FITB/2021/Q3/,9.853511
925,925,SBNY,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/signature-bank-sbny-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/SBNY/2021/Q3/,10.944974
926,926,JNJ,Health Care,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/johnson-johnson-jnj-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/JNJ/2021/Q3/,23.985174
927,927,HAL,Energy,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/halliburton-hal-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAL/2021/Q3/,21.829763
928,928,PM,Consumer Staples,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/philip-morris-international-inc-pm-q3-2021-earning/,/Users/gyf/Desktop/earning call analysis/PM/2021/Q3/,18.33218
929,929,PG,Consumer Staples,2021-10-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/19/the-procter-gamble-company-pg-q1-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/PG/2022/Q1/,28.349781
930,930,SYF,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/synchrony-financial-syf-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/SYF/2021/Q3/,4.6746354
931,931,ZION,Financials,2021-10-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/18/zions-bancorp-na-zion-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/ZION/2021/Q3/,7.471037
932,932,PNC,Financials,2021-10-16,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/16/pnc-financial-services-pnc-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/PNC/2021/Q3/,15.210853
933,933,PLD,Real Estate,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/prologis-inc-pld-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PLD/2021/Q3/,47.617245
934,934,JBHT,Industrials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/jb-hunt-transport-services-inc-jbht-q3-2021-earnin/,/Users/gyf/Desktop/earning call analysis/JBHT/2021/Q3/,27.534126
935,935,TFC,Financials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/truist-financial-corporation-tfc-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/TFC/2021/Q3/,10.865974
936,936,C,Financials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/citigroup-c-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/C/2021/Q3/,4.4842777
937,937,BAC,Financials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/bank-of-america-bac-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BAC/2021/Q3/,9.886255
938,938,WBA,Consumer Staples,2021-10-14,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/10/14/walgreens-boots-alliance-inc-wba-q4-2021-earnings/,/Users/gyf/Desktop/earning call analysis/WBA/2021/Q4/,6.0676866
939,939,UNH,Health Care,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/unitedhealth-group-unh-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/UNH/2021/Q3/,26.766478
940,940,WFC,Financials,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/wells-fargo-wfc-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WFC/2021/Q3/,8.713783
941,941,DPZ,Consumer Discretionary,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/dominos-pizza-inc-dpz-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/DPZ/2021/Q3/,25.441366
942,942,USB,Financials,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/us-bancorp-usb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/USB/2021/Q3/,9.663857
943,943,DAL,Industrials,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/delta-air-lines-dal-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/DAL/2021/Q3/,0.0
944,944,FRC,Financials,2021-10-13,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/13/first-republic-bank-frc-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/FRC/2021/Q3/,19.09368
945,945,BLK,Financials,2021-10-13,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/13/blackrock-blk-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BLK/2021/Q3/,15.877696
946,946,JPM,Financials,2021-10-13,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/13/jpmorgan-chase-jpm-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/JPM/2021/Q3/,7.4615726
947,947,FAST,Industrials,2021-10-12,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/12/fastenal-co-fast-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FAST/2021/Q3/,34.201298
948,948,CAG,Consumer Staples,2021-10-07,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/07/conagra-brands-inc-cag-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/CAG/2022/Q1/,14.369206
949,949,LW,Consumer Staples,2021-10-07,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/07/lamb-weston-holdings-inc-lw-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/LW/2022/Q1/,36.285145
950,950,STZ,Consumer Staples,2021-10-06,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/10/06/constellation-brands-stz-q2-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/STZ/2022/Q2/,64.49767
951,951,PEP,Consumer Staples,2021-10-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/05/pepsico-inc-pep-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PEP/2021/Q3/,29.881601
952,952,PAYX,Information Technology,2021-09-30,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/30/paychex-payx-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PAYX/2022/Q1/,34.03693
953,953,MKC,Consumer Staples,2021-09-30,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/30/mccormick-co-inc-mkc-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/MKC/2021/Q3/,35.744682
954,954,CTAS,Industrials,2021-09-29,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/29/cintas-corporation-ctas-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CTAS/2022/Q1/,35.216785
955,955,FDS,Financials,2021-09-28,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/28/factset-research-systems-inc-fds-q4-2021-earnings/,/Users/gyf/Desktop/earning call analysis/FDS/2021/Q4/,35.29772
956,956,CCL,Consumer Discretionary,2021-09-24,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/24/carnival-corporation-ccl-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/CCL/2021/Q3/,0.0
957,957,COST,Consumer Staples,2021-09-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/24/costco-wholesale-cost-q4-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/COST/2021/Q4/,39.735916
958,958,NKE,Consumer Discretionary,2021-09-23,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/23/nike-inc-nke-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NKE/2022/Q1/,29.61504
959,959,DRI,Consumer Discretionary,2021-09-23,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/23/darden-restaurants-inc-dri-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/DRI/2022/Q1/,15.836791
960,960,ACN,Information Technology,2021-09-23,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/23/accenture-plc-acn-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ACN/2021/Q4/,28.734253
961,961,DFS,Financials,2021-09-23,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/23/dfs-furniture-plc-dfs-q4-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/DFS/2021/Q4/,6.0542574
962,962,GIS,Consumer Staples,2021-09-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/22/general-mills-inc-gis-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/GIS/2022/Q1/,20.242558
963,963,LEN,Consumer Discretionary,2021-09-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/22/lennar-len-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LEN/2021/Q3/,5.2634897
964,964,FDX,Industrials,2021-09-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/21/fedex-corporation-fdx-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/FDX/2022/Q1/,11.510918
965,965,ADBE,Information Technology,2021-09-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/21/adobe-inc-adbe-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ADBE/2021/Q3/,40.085827
966,966,AZO,Consumer Discretionary,2021-09-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/21/autozone-inc-azo-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AZO/2021/Q4/,19.67968
967,967,ZS,Information Technology,2021-09-17,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/17/zscaler-inc-zs-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ZS/2021/Q4/,0.0
968,968,KR,Consumer Staples,2021-09-17,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/09/17/kroger-kr-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KR/2021/Q2/,40.056602
969,969,ORCL,Information Technology,2021-09-17,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/17/oracle-orcl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ORCL/2022/Q1/,26.131756
970,970,CPRT,Industrials,2021-09-09,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/09/copart-inc-cprt-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CPRT/2021/Q4/,24.189844
971,971,LULU,Consumer Discretionary,2021-09-09,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/09/09/lululemon-athletica-lulu-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/LULU/2021/Q2/,40.504005
972,972,OKTA,Information Technology,2021-09-08,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/09/08/okta-inc-okta-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/OKTA/2022/Q2/,0.0
973,973,HPE,Information Technology,2021-09-03,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/03/hewlett-packard-enterprise-co-hpe-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/HPE/2021/Q3/,5.7048297
974,974,COO,Health Care,2021-09-03,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/03/the-cooper-companies-coo-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/COO/2021/Q3/,5.5126777
975,975,DOCU,Information Technology,2021-09-03,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/09/03/docusign-docu-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DOCU/2022/Q2/,0.0
976,976,AVGO,Information Technology,2021-09-03,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/03/broadcom-ltd-avgo-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AVGO/2021/Q3/,38.84933
977,977,HRL,Consumer Staples,2021-09-02,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/02/hormel-foods-corporation-hrl-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/HRL/2021/Q3/,32.126507
978,978,BF.B,Consumer Staples,2021-09-01,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/01/brown-forman-corporation-bfb-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/BF.B/2022/Q1/,0.0
979,979,CPB,Consumer Staples,2021-09-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/01/campbell-soup-company-cpb-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CPB/2021/Q4/,16.235983
980,980,CRWD,Information Technology,2021-09-01,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/09/01/crowdstrike-holdings-inc-crwd-q2-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/CRWD/2022/Q2/,0.0
981,981,NTES,Communication Services,2021-08-31,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/31/netease-ntes-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NTES/2021/Q2/,33.115223
982,982,NDSN,Industrials,2021-08-31,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/31/nordson-corporation-ndsn-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/NDSN/2021/Q3/,27.24456
983,983,ZM,Information Technology,2021-08-31,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/31/zoom-video-communications-zm-q2-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/ZM/2022/Q2/,23.71778
984,984,CTLT,Health Care,2021-08-30,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/30/catalent-inc-ctlt-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CTLT/2021/Q4/,30.63582
985,985,MRVL,Information Technology,2021-08-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/27/marvell-technology-group-mrvl-q2-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/MRVL/2022/Q2/,0.0
986,986,HPQ,Information Technology,2021-08-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/26/hp-inc-hpq-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HPQ/2021/Q3/,7.0178237
987,987,WDAY,Information Technology,2021-08-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/workday-inc-wday-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WDAY/2022/Q2/,1503.2479
988,988,SJM,Consumer Staples,2021-08-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/08/26/jm-smucker-sjm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SJM/2022/Q1/,20.570063
989,989,DG,Consumer Discretionary,2021-08-26,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/dollar-general-corporation-dg-q2-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/DG/2021/Q2/,22.895123
990,990,DLTR,Consumer Discretionary,2021-08-26,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/dollar-tree-inc-dltr-q2-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/DLTR/2021/Q2/,27.181925
991,991,ADSK,Information Technology,2021-08-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/autodesk-adsk-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ADSK/2022/Q2/,32.410595
992,992,CRM,Information Technology,2021-08-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/salesforcecom-crm-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CRM/2022/Q2/,90.077
993,993,ULTA,Consumer Discretionary,2021-08-26,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/ulta-beauty-ulta-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ULTA/2021/Q2/,25.252357
994,994,SPLK,Information Technology,2021-08-25,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/25/splunk-splk-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SPLK/2022/Q2/,0.0
995,995,INTU,Information Technology,2021-08-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/24/intuit-inc-intu-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INTU/2021/Q4/,47.27081
996,996,MDT,Health Care,2021-08-24,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/08/24/medtronic-plc-mdt-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MDT/2022/Q1/,29.913494
997,997,PDD,Consumer Discretionary,2021-08-24,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/24/pinduoduo-inc-pdd-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PDD/2021/Q2/,0.0
998,998,BBY,Consumer Discretionary,2021-08-24,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/24/best-buy-bby-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BBY/2022/Q2/,8.21135
999,999,AAP,Consumer Discretionary,2021-08-24,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/24/advance-auto-parts-inc-aap-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/AAP/2021/Q2/,21.731337
1000,1000,PANW,Information Technology,2021-08-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/24/palo-alto-networks-panw-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/PANW/2021/Q4/,0.0
1001,1001,JD,Consumer Discretionary,2021-08-23,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/23/jdcom-jd-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/JD/2021/Q2/,0.0
1002,1002,EL,Consumer Staples,2021-08-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/20/the-estee-lauder-companies-el-q4-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/EL/2021/Q4/,26.56741
